"subject","type","answer"
"1428480918","filler","1"
"1428480918","t-C2-ada-ext-obj","6"
"1428480918","filler","7"
"1428480918","t-A3-jul-fin-obj","6"
"1428480918","filler","7"
"1428480918","t-A2-ada-ext-obj","6"
"1428480918","t-A2-pet-ext-obj","5"
"1428480918","filler","1"
"1428480918","t-A1-ada-dat-obj","7"
"1428480918","filler","7"
"1428480918","t-C3-jul-ext-sbj","1"
"1428480918","filler","7"
"1428480918","t-C2-jul-ext-sbj","1"
"1428480918","t-A1-jul-dat-sbj","1"
"1428480918","filler","7"
"1428480918","t-A2-jul-ext-obj","5"
"1428480918","filler","7"
"1428480918","t-A1-ada-dat-sbj","1"
"1428480918","filler","7"
"1428480918","t-C2-ada-ext-sbj","1"
"1428480918","t-C3-pet-ext-obj","4"
"1428480918","filler","7"
"1428480918","t-A3-pet-fin-sbj","1"
"1428480918","filler","7"
"1428480918","t-C2-jul-ext-obj","6"
"1428480918","filler","1"
"1428480918","t-A2-mar-ext-sbj","3"
"1428480918","t-A1-pet-dat-obj","4"
"1428480918","filler","7"
"1428480918","t-C3-jul-ext-obj","4"
"1428480918","filler","1"
"1428480918","t-A3-ada-fin-sbj","3"
"1428480918","filler","7"
"1428480918","t-A1-jul-dat-obj","5"
"1428480918","t-A1-pet-dat-sbj","1"
"1428480918","filler","7"
"1428480918","t-A3-mar-fin-obj","5"
"1428480918","filler","1"
"1428480918","t-C3-mar-ext-obj","7"
"1428480918","filler","7"
"1428483853","practice","7"
"1428483853","practice","7"
"1428483853","practice","1"
"1428483853","t-A1-ada-nom-sbj","1"
"1428483853","filler","4"
"1428483853","t-A2-jul-ext-sbj","1"
"1428483853","t-C1-jul-dat-sbj","1"
"1428483853","filler","1"
"1428483853","t-C2-pet-ext-sbj","4"
"1428483853","filler","7"
"1428483853","t-C1-jul-dat-obj","7"
"1428483853","t-A2-ada-ext-sbj","6"
"1428483853","filler","7"
"1428483853","t-C2-jul-ext-sbj","1"
"1428483853","filler","7"
"1428483853","t-C1-pet-nom-sbj","2"
"1428483853","t-C2-pet-ext-obj","6"
"1428483853","filler","6"
"1428483853","t-A1-ada-dat-sbj","6"
"1428483853","t-A1-pet-dat-obj","6"
"1428483853","filler","6"
"1428483853","t-A1-mar-dat-sbj","2"
"1428483853","filler","6"
"1428483853","t-C2-ada-ext-obj","2"
"1428483853","t-A1-ada-nom-obj","6"
"1428483853","filler","6"
"1428483853","t-C1-ada-nom-sbj","1"
"1428483853","filler","1"
"1428483853","t-C1-pet-dat-sbj","4"
"1428483853","t-C2-mar-ext-obj","7"
"1428483853","filler","7"
"1428483853","t-C1-ada-dat-sbj","7"
"1428483853","t-A1-pet-dat-sbj","2"
"1428483853","filler","7"
"1428483853","t-A2-pet-ext-obj","5"
"1428483853","filler","7"
"1428483853","t-A2-mar-ext-obj","7"
"1428483853","t-A1-pet-nom-obj","7"
"1428483853","filler","7"
"1428483853","t-A1-jul-dat-sbj","2"
"1428483853","filler","6"
"1428483853","t-C1-mar-dat-sbj","1"
"1428483853","t-A1-mar-dat-obj","6"
"1428483853","filler","1"
"1428483853","t-C1-ada-dat-obj","3"
"1428483853","t-C2-mar-ext-sbj","1"
"1428483853","filler","6"
"1428483853","t-A1-ada-dat-obj","6"
"1428483853","filler","7"
"1428483853","t-A2-jul-ext-obj","6"
"1428483853","t-A1-jul-nom-sbj","2"
"1428483853","filler","7"
"1428483853","t-C1-mar-dat-obj","6"
"1428483853","filler","6"
"1428483853","t-C2-ada-ext-sbj","6"
"1428483853","t-A1-mar-nom-sbj","2"
"1428483853","filler","6"
"1428483853","t-C1-pet-dat-obj","7"
"1428483853","t-C2-jul-ext-obj","6"
"1428483853","filler","1"
"1428483853","t-A1-mar-nom-obj","6"
"1428483853","filler","7"
"1428483853","t-A2-ada-ext-obj","6"
"1428483853","t-C1-jul-nom-obj","6"
"1428483853","filler","7"
"1428483853","t-C1-mar-nom-obj","7"
"1428483853","filler","1"
"1428483853","t-C1-jul-nom-sbj","1"
"1428483853","t-A1-jul-dat-obj","4"
"1428483853","filler","1"
"1428483853","t-C1-pet-nom-obj","7"
"1428483853","t-C1-ada-nom-obj","7"
"1428483853","filler","2"
"1428483853","t-A1-pet-nom-sbj","2"
"1428483853","filler","1"
"1428483853","t-A2-mar-ext-sbj","1"
"1428483853","t-C1-mar-nom-sbj","1"
"1428483853","filler","3"
"1428483853","t-A2-pet-ext-sbj","1"
"1428483853","filler","1"
"1428483853","t-A1-jul-nom-obj","7"
"1428484424","practice","7"
"1428484424","practice","7"
"1428484424","practice","1"
"1428484424","t-A1-pet-dat-sbj","1"
"1428484424","t-A1-mar-dat-obj","3"
"1428484424","filler","1"
"1428484424","t-A1-jul-dat-sbj","1"
"1428484424","t-C1-jul-nom-obj","7"
"1428484424","filler","6"
"1428484424","t-A2-jul-ext-sbj","1"
"1428484424","filler","7"
"1428484424","t-A2-ada-ext-obj","1"
"1428484424","t-A1-jul-nom-obj","7"
"1428484424","filler","7"
"1428484424","t-A1-jul-dat-obj","4"
"1428484424","filler","7"
"1428484424","t-A2-pet-ext-sbj","1"
"1428484424","t-C1-ada-dat-sbj","7"
"1428484424","filler","7"
"1428484424","t-C2-pet-ext-obj","5"
"1428484424","t-A1-pet-dat-obj","5"
"1428484424","filler","7"
"1428484424","t-A1-pet-nom-sbj","1"
"1428484424","filler","7"
"1428484424","t-A1-mar-nom-sbj","1"
"1428484424","t-A1-ada-dat-obj","6"
"1428484424","filler","7"
"1428484424","t-A2-mar-ext-obj","5"
"1428484424","filler","7"
"1428484424","t-C1-jul-nom-sbj","1"
"1428484424","t-A1-ada-nom-sbj","1"
"1428484424","filler","7"
"1428484424","t-A1-mar-dat-sbj","1"
"1428484424","t-C1-mar-dat-sbj","1"
"1428484424","filler","7"
"1428484424","t-C2-jul-ext-sbj","1"
"1428484424","filler","1"
"1428484424","t-C1-mar-dat-obj","6"
"1428484424","t-C1-pet-nom-sbj","7"
"1428484424","filler","7"
"1428484424","t-A1-jul-nom-sbj","1"
"1428484424","filler","1"
"1428484424","t-A1-pet-nom-obj","7"
"1428484424","t-C2-mar-ext-sbj","1"
"1428484424","filler","7"
"1428484424","t-A2-ada-ext-sbj","7"
"1428484424","t-A2-pet-ext-obj","5"
"1428484424","filler","1"
"1428484424","t-C1-jul-dat-obj","5"
"1428484424","filler","1"
"1428484424","t-C1-ada-nom-sbj","1"
"1428484424","t-C1-pet-dat-sbj","5"
"1428484424","filler","1"
"1428484424","t-C1-jul-dat-sbj","1"
"1428484424","filler","7"
"1428484424","t-C1-ada-nom-obj","7"
"1428484424","t-C2-ada-ext-obj","3"
"1428484424","filler","7"
"1428484424","t-A1-ada-nom-obj","7"
"1428484424","t-A2-mar-ext-sbj","3"
"1428484424","filler","7"
"1428484424","t-A1-ada-dat-sbj","1"
"1428484424","filler","7"
"1428484424","t-C1-mar-nom-obj","7"
"1428484424","t-A2-jul-ext-obj","6"
"1428484424","filler","7"
"1428484424","t-C2-ada-ext-sbj","5"
"1428484424","filler","7"
"1428484424","t-A1-mar-nom-obj","7"
"1428484424","t-C1-pet-dat-obj","5"
"1428484424","filler","7"
"1428484424","t-C2-pet-ext-sbj","1"
"1428484424","t-C1-mar-nom-sbj","1"
"1428484424","filler","1"
"1428484424","t-C2-mar-ext-obj","6"
"1428484424","filler","1"
"1428484424","t-C2-jul-ext-obj","6"
"1428484424","t-C1-pet-nom-obj","7"
"1428484424","filler","1"
"1428484424","t-C1-ada-dat-obj","6"
"1428484424","filler","7"
"1428485491","practice","7"
"1428485491","practice","7"
"1428485491","practice","1"
"1428485491","t-B2-jul-ext-obj","4"
"1428485491","filler","6"
"1428485491","t-A1-jul-dat-obj","1"
"1428485491","t-A1-pet-nom-obj","6"
"1428485491","filler","4"
"1428485491","t-A2-ada-ext-sbj","6"
"1428485491","filler","7"
"1428485491","t-A2-pet-ext-obj","4"
"1428485491","t-B1-jul-nom-obj","7"
"1428485491","filler","7"
"1428485491","t-A1-ada-nom-sbj","1"
"1428485491","filler","2"
"1428485491","t-B2-pet-ext-obj","5"
"1428485491","t-B1-ada-nom-obj","5"
"1428485491","filler","2"
"1428485491","t-A1-ada-dat-sbj","2"
"1428485491","t-A1-mar-nom-obj","7"
"1428485491","filler","1"
"1428485491","t-A1-ada-nom-obj","6"
"1428485491","filler","7"
"1428485491","t-B1-ada-dat-obj","7"
"1428485491","t-B2-ada-ext-obj","3"
"1428485491","filler","2"
"1428485491","t-A2-mar-ext-sbj","2"
"1428485491","filler","1"
"1428485491","t-B1-ada-nom-sbj","2"
"1428485491","t-A1-pet-dat-sbj","2"
"1428485491","filler","6"
"1428485491","t-B2-pet-ext-sbj","2"
"1428485491","t-B2-mar-ext-sbj","3"
"1428485491","filler","7"
"1428485491","t-A2-ada-ext-obj","2"
"1428485491","filler","7"
"1428485491","t-B2-jul-ext-sbj","1"
"1428485491","t-B1-pet-nom-sbj","2"
"1428485491","filler","6"
"1428485491","t-A1-jul-nom-sbj","2"
"1428485491","filler","5"
"1428485491","t-B1-mar-nom-sbj","2"
"1428485491","t-A1-jul-nom-obj","6"
"1428485491","filler","6"
"1428485491","t-B1-jul-dat-obj","7"
"1428485491","t-B1-mar-nom-obj","7"
"1428485491","filler","7"
"1428485491","t-B1-pet-dat-sbj","2"
"1428485491","filler","7"
"1428485491","t-A1-mar-dat-sbj","1"
"1428485491","t-A2-pet-ext-sbj","2"
"1428485491","filler","6"
"1428485491","t-B2-ada-ext-sbj","2"
"1428485491","filler","4"
"1428485491","t-B1-pet-nom-obj","6"
"1428485491","t-A1-pet-dat-obj","5"
"1428485491","filler","6"
"1428485491","t-A1-ada-dat-obj","4"
"1428485491","t-B1-mar-dat-obj","6"
"1428485491","filler","7"
"1428485491","t-B1-mar-dat-sbj","2"
"1428485491","filler","1"
"1428485491","t-B1-ada-dat-sbj","2"
"1428485491","t-B1-pet-dat-obj","6"
"1428485491","filler","7"
"1428485491","t-B1-jul-nom-sbj","2"
"1428485491","filler","6"
"1428485491","t-A1-pet-nom-sbj","2"
"1428485491","t-A2-jul-ext-obj","2"
"1428485491","filler","2"
"1428485491","t-B2-mar-ext-obj","4"
"1428485491","t-A2-jul-ext-sbj","2"
"1428485491","filler","2"
"1428485491","t-A2-mar-ext-obj","5"
"1428485491","filler","6"
"1428485491","t-A1-mar-dat-obj","3"
"1428485491","t-A1-jul-dat-sbj","2"
"1428485491","filler","7"
"1428485491","t-B1-jul-dat-sbj","2"
"1428485491","filler","1"
"1428485491","t-A1-mar-nom-sbj","2"
"1428485795","practice","1"
"1428485795","practice","7"
"1428485795","practice","1"
"1428485795","t-A1-ada-dat-obj","2"
"1428485795","t-B2-ada-ext-sbj","7"
"1428485795","filler","1"
"1428485795","t-A1-mar-dat-obj","1"
"1428485795","t-A2-pet-ext-sbj","1"
"1428485795","filler","7"
"1428485795","t-A1-mar-dat-sbj","1"
"1428485795","filler","7"
"1428485795","t-B2-jul-ext-sbj","1"
"1428485795","t-B1-jul-nom-sbj","1"
"1428485795","filler","7"
"1428485795","t-B1-ada-dat-sbj","7"
"1428485795","filler","7"
"1428485795","t-A2-jul-ext-sbj","1"
"1428485795","t-B2-pet-ext-sbj","1"
"1428485795","filler","3"
"1428485795","t-B1-mar-dat-sbj","1"
"1428485795","t-B1-pet-nom-sbj","1"
"1428485795","filler","7"
"1428485795","t-A1-ada-nom-obj","7"
"1428485795","filler","5"
"1428485795","t-A2-pet-ext-obj","1"
"1428485795","t-A1-mar-nom-obj","7"
"1428485795","filler","1"
"1428485795","t-B2-mar-ext-obj","4"
"1428485795","filler","7"
"1428485795","t-A1-pet-dat-sbj","1"
"1428485795","t-B2-ada-ext-obj","4"
"1428485795","filler","5"
"1428485795","t-A2-jul-ext-obj","1"
"1428485795","t-B1-ada-nom-sbj","1"
"1428485795","filler","5"
"1428485795","t-A1-jul-nom-sbj","1"
"1428485795","filler","5"
"1428485795","t-B2-jul-ext-obj","5"
"1428485795","t-A1-pet-nom-obj","7"
"1428485795","filler","1"
"1428485795","t-B1-jul-nom-obj","7"
"1428485795","filler","5"
"1428485795","t-B2-pet-ext-obj","5"
"1428485795","t-A1-ada-nom-sbj","1"
"1428485795","filler","5"
"1428485795","t-B1-pet-dat-sbj","5"
"1428485795","t-B2-mar-ext-sbj","4"
"1428485795","filler","1"
"1428485795","t-B1-pet-nom-obj","7"
"1428485795","filler","1"
"1428485795","t-A1-ada-dat-sbj","1"
"1428485795","t-B1-ada-nom-obj","7"
"1428485795","filler","1"
"1428485795","t-A1-pet-dat-obj","4"
"1428485795","filler","7"
"1428485795","t-A1-mar-nom-sbj","1"
"1428485795","t-B1-mar-nom-obj","7"
"1428485795","filler","7"
"1428485795","t-B1-jul-dat-obj","4"
"1428485795","t-A1-jul-dat-sbj","1"
"1428485795","filler","7"
"1428485795","t-A1-pet-nom-sbj","1"
"1428485795","filler","7"
"1428485795","t-A2-mar-ext-sbj","3"
"1428485795","t-A2-ada-ext-sbj","5"
"1428485795","filler","7"
"1428485795","t-B1-ada-dat-obj","4"
"1428485795","filler","1"
"1428485795","t-B1-mar-nom-sbj","1"
"1428485795","t-B1-jul-dat-sbj","3"
"1428485795","filler","5"
"1428485795","t-A1-jul-nom-obj","7"
"1428485795","t-A2-ada-ext-obj","1"
"1428485795","filler","7"
"1428485795","t-B1-mar-dat-obj","5"
"1428485795","filler","7"
"1428485795","t-B1-pet-dat-obj","5"
"1428485795","t-A2-mar-ext-obj","1"
"1428485795","filler","1"
"1428485795","t-A1-jul-dat-obj","4"
"1428485795","filler","1"
"1428486154","practice","6"
"1428486154","practice","5"
"1428486154","practice","1"
"1428486154","t-C3-ada-ext-sbj","7"
"1428486154","t-C2-mar-ext-sbj","1"
"1428486154","filler","3"
"1428486154","t-A3-mar-fin-sbj","1"
"1428486154","filler","7"
"1428486154","t-A2-pet-ext-sbj","1"
"1428486154","filler","1"
"1428486154","t-C2-ada-ext-sbj","5"
"1428486154","t-C2-jul-ext-obj","3"
"1428486154","filler","1"
"1428486154","t-A2-ada-ext-obj","4"
"1428486154","filler","1"
"1428486154","t-C2-ada-ext-obj","6"
"1428486154","filler","1"
"1428486154","t-A2-pet-ext-obj","4"
"1428486154","t-A1-ada-dat-sbj","6"
"1428486154","filler","7"
"1428486154","t-A2-jul-ext-sbj","2"
"1428486154","filler","1"
"1428486154","t-C3-jul-ext-sbj","4"
"1428486154","filler","7"
"1428486154","t-A3-ada-fin-sbj","7"
"1428486154","t-A3-mar-fin-obj","7"
"1428486154","filler","5"
"1428486154","t-A1-ada-dat-obj","3"
"1428486154","filler","7"
"1428486154","t-A2-mar-ext-sbj","3"
"1428486154","filler","7"
"1428486154","t-C3-jul-ext-obj","2"
"1428486154","t-C2-pet-ext-sbj","1"
"1428486154","filler","7"
"1428486154","t-C3-ada-ext-obj","5"
"1428486154","filler","7"
"1428486154","t-A1-pet-dat-sbj","3"
"1428486154","filler","7"
"1428486154","t-A1-mar-dat-sbj","2"
"1428486154","t-A3-pet-fin-sbj","2"
"1428486154","filler","7"
"1428486154","t-C3-mar-ext-sbj","1"
"1428486154","filler","7"
"1428486154","t-A2-jul-ext-obj","3"
"1428486154","filler","7"
"1428486154","t-A1-jul-dat-sbj","2"
"1428486154","t-C3-pet-ext-sbj","1"
"1428486154","filler","7"
"1428486154","t-C2-mar-ext-obj","2"
"1428486154","filler","1"
"1428486154","t-A1-jul-dat-obj","6"
"1428486154","filler","7"
"1428486154","t-C3-mar-ext-obj","6"
"1428486154","t-A2-ada-ext-sbj","7"
"1428486154","filler","1"
"1428486154","t-C3-pet-ext-obj","5"
"1428486154","filler","7"
"1428486154","t-A1-pet-dat-obj","7"
"1428486154","filler","1"
"1428486154","t-C2-jul-ext-sbj","1"
"1428486154","t-A3-pet-fin-obj","4"
"1428486154","filler","7"
"1428486154","t-A1-mar-dat-obj","6"
"1428486154","filler","1"
"1428486154","t-A2-mar-ext-obj","2"
"1428486154","filler","7"
"1428486154","t-A3-ada-fin-obj","7"
"1428486154","t-C2-pet-ext-obj","7"
"1428486154","filler","7"
"1428486154","t-A3-jul-fin-sbj","2"
"1428486154","filler","6"
"1428486154","t-A3-jul-fin-obj","7"
"1428486154","filler","7"
"1428486714","practice","7"
"1428486714","practice","6"
"1428486714","practice","1"
"1428486714","t-A3-mar-fin-obj","4"
"1428486714","filler","4"
"1428486714","t-C2-jul-ext-obj","4"
"1428486714","filler","4"
"1428486714","t-A3-mar-fin-sbj","3"
"1428486714","filler","1"
"1428486714","t-C2-ada-ext-sbj","5"
"1428486714","t-A2-mar-ext-obj","3"
"1428486714","filler","7"
"1428486714","t-C3-pet-ext-obj","2"
"1428486714","filler","1"
"1428486714","t-A2-pet-ext-sbj","1"
"1428486714","filler","7"
"1428486714","t-A1-pet-dat-obj","5"
"1428486714","t-A1-pet-dat-sbj","1"
"1428486714","filler","7"
"1428486714","t-A2-jul-ext-obj","6"
"1428486714","filler","7"
"1428486714","t-A1-ada-dat-sbj","7"
"1428486714","filler","1"
"1428486714","t-A2-jul-ext-sbj","1"
"1428486714","t-C3-jul-ext-obj","1"
"1428486714","filler","7"
"1428486714","t-A3-jul-fin-obj","6"
"1428486714","filler","7"
"1428486714","t-C3-jul-ext-sbj","1"
"1428486714","filler","7"
"1428486714","t-C2-pet-ext-obj","5"
"1428486714","t-A3-jul-fin-sbj","3"
"1428486714","filler","7"
"1428486714","t-C2-pet-ext-sbj","7"
"1428486714","filler","1"
"1428486714","t-C2-ada-ext-obj","2"
"1428486714","filler","7"
"1428486714","t-A1-jul-dat-sbj","1"
"1428486714","t-C3-mar-ext-sbj","1"
"1428486714","filler","1"
"1428486714","t-A2-pet-ext-obj","4"
"1428486714","filler","7"
"1428486714","t-A3-pet-fin-obj","3"
"1428486714","filler","1"
"1428486714","t-A1-mar-dat-obj","4"
"1428486714","t-C2-mar-ext-obj","3"
"1428486714","filler","3"
"1428486714","t-C3-mar-ext-obj","3"
"1428486714","filler","7"
"1428486714","t-C2-jul-ext-sbj","2"
"1428486714","filler","7"
"1428486714","t-A1-mar-dat-sbj","2"
"1428486714","t-C3-pet-ext-sbj","1"
"1428486714","filler","7"
"1428486714","t-A1-jul-dat-obj","3"
"1428486714","filler","7"
"1428486714","t-A1-ada-dat-obj","1"
"1428486714","filler","6"
"1428486714","t-A2-mar-ext-sbj","3"
"1428486714","t-C3-ada-ext-sbj","2"
"1428486714","filler","6"
"1428486714","t-A2-ada-ext-obj","3"
"1428486714","filler","6"
"1428486714","t-C2-mar-ext-sbj","2"
"1428486714","filler","1"
"1428486714","t-A3-ada-fin-sbj","1"
"1428486714","t-A3-ada-fin-obj","3"
"1428486714","filler","3"
"1428486714","t-A2-ada-ext-sbj","3"
"1428486714","filler","6"
"1428486714","t-A3-pet-fin-sbj","1"
"1428486714","filler","7"
"1428486714","t-C3-ada-ext-obj","3"
"1428487254","practice","7"
"1428487254","practice","7"
"1428487254","practice","1"
"1428487254","t-B1-jul-nom-sbj","1"
"1428487254","filler","7"
"1428487254","t-B1-ada-dat-sbj","1"
"1428487254","t-A1-ada-dat-obj","1"
"1428487254","filler","7"
"1428487254","t-A1-jul-dat-obj","1"
"1428487254","filler","4"
"1428487254","t-B1-mar-nom-obj","5"
"1428487254","t-B2-jul-ext-obj","3"
"1428487254","filler","1"
"1428487254","t-B1-pet-dat-sbj","1"
"1428487254","filler","1"
"1428487254","t-A2-jul-ext-obj","1"
"1428487254","t-A1-mar-nom-obj","7"
"1428487254","filler","4"
"1428487254","t-A1-pet-nom-sbj","1"
"1428487254","t-B1-pet-nom-sbj","1"
"1428487254","filler","1"
"1428487254","t-A2-ada-ext-sbj","1"
"1428487254","filler","7"
"1428487254","t-A1-pet-nom-obj","7"
"1428487254","t-B1-mar-dat-sbj","1"
"1428487254","filler","4"
"1428487254","t-B1-ada-nom-sbj","1"
"1428487254","filler","7"
"1428487254","t-B2-jul-ext-sbj","1"
"1428487254","t-B2-mar-ext-sbj","1"
"1428487254","filler","1"
"1428487254","t-B1-pet-nom-obj","1"
"1428487254","t-A1-mar-nom-sbj","1"
"1428487254","filler","4"
"1428487254","t-A1-pet-dat-obj","1"
"1428487254","filler","1"
"1428487254","t-B1-ada-nom-obj","7"
"1428487254","t-B1-mar-dat-obj","7"
"1428487254","filler","7"
"1428487254","t-B1-pet-dat-obj","1"
"1428487254","filler","1"
"1428487254","t-A1-mar-dat-obj","1"
"1428487254","t-A1-pet-dat-sbj","1"
"1428487254","filler","7"
"1428487254","t-A1-mar-dat-sbj","1"
"1428487254","t-B2-ada-ext-sbj","1"
"1428487254","filler","7"
"1428487254","t-B1-jul-nom-obj","7"
"1428487254","filler","7"
"1428487254","t-B2-pet-ext-obj","1"
"1428487254","t-B1-jul-dat-obj","4"
"1428487254","filler","7"
"1428487254","t-A2-jul-ext-sbj","1"
"1428487254","filler","7"
"1428487254","t-A1-jul-nom-sbj","1"
"1428487254","t-B1-ada-dat-obj","7"
"1428487254","filler","1"
"1428487254","t-A2-ada-ext-obj","1"
"1428487254","t-B1-mar-nom-sbj","1"
"1428487254","filler","7"
"1428487254","t-A1-ada-nom-obj","7"
"1428487254","filler","1"
"1428487254","t-A1-jul-nom-obj","4"
"1428487254","t-A2-pet-ext-obj","1"
"1428487254","filler","7"
"1428487254","t-B2-mar-ext-obj","1"
"1428487254","filler","1"
"1428487254","t-A2-mar-ext-obj","1"
"1428487254","t-B2-pet-ext-sbj","1"
"1428487254","filler","7"
"1428487254","t-A1-ada-nom-sbj","1"
"1428487254","t-A1-ada-dat-sbj","1"
"1428487254","filler","4"
"1428487254","t-B1-jul-dat-sbj","1"
"1428487254","filler","7"
"1428487254","t-A2-pet-ext-sbj","1"
"1428487254","t-B2-ada-ext-obj","4"
"1428487254","filler","7"
"1428487254","t-A2-mar-ext-sbj","1"
"1428487254","filler","7"
"1428487254","t-A1-jul-dat-sbj","1"
"1428487557","practice","7"
"1428487557","practice","4"
"1428487557","practice","1"
"1428487557","t-A2-ada-ext-sbj","1"
"1428487557","filler","5"
"1428487557","t-A2-mar-ext-sbj","1"
"1428487557","t-C1-pet-nom-sbj","1"
"1428487557","filler","7"
"1428487557","t-A2-pet-ext-obj","2"
"1428487557","filler","1"
"1428487557","t-C1-jul-nom-obj","6"
"1428487557","t-A2-jul-ext-sbj","1"
"1428487557","filler","1"
"1428487557","t-C2-mar-ext-sbj","1"
"1428487557","filler","1"
"1428487557","t-A1-mar-dat-obj","7"
"1428487557","t-C1-mar-dat-obj","6"
"1428487557","filler","7"
"1428487557","t-A2-pet-ext-sbj","1"
"1428487557","t-A1-mar-dat-sbj","1"
"1428487557","filler","7"
"1428487557","t-A1-ada-dat-obj","6"
"1428487557","filler","7"
"1428487557","t-A1-jul-dat-sbj","1"
"1428487557","t-C1-pet-nom-obj","7"
"1428487557","filler","7"
"1428487557","t-C2-mar-ext-obj","6"
"1428487557","filler","1"
"1428487557","t-A1-jul-nom-obj","7"
"1428487557","t-C2-ada-ext-obj","1"
"1428487557","filler","7"
"1428487557","t-A1-jul-dat-obj","7"
"1428487557","t-C1-jul-dat-sbj","1"
"1428487557","filler","7"
"1428487557","t-C2-pet-ext-sbj","1"
"1428487557","filler","7"
"1428487557","t-C1-ada-dat-sbj","6"
"1428487557","t-C2-jul-ext-sbj","1"
"1428487557","filler","6"
"1428487557","t-A1-jul-nom-sbj","1"
"1428487557","filler","1"
"1428487557","t-C1-jul-nom-sbj","1"
"1428487557","t-A2-mar-ext-obj","6"
"1428487557","filler","7"
"1428487557","t-A1-ada-nom-obj","7"
"1428487557","t-A1-ada-dat-sbj","1"
"1428487557","filler","7"
"1428487557","t-A2-jul-ext-obj","5"
"1428487557","filler","7"
"1428487557","t-C1-pet-dat-sbj","1"
"1428487557","t-A2-ada-ext-obj","1"
"1428487557","filler","7"
"1428487557","t-C1-mar-dat-sbj","1"
"1428487557","filler","1"
"1428487557","t-A1-pet-dat-obj","5"
"1428487557","t-C2-pet-ext-obj","5"
"1428487557","filler","6"
"1428487557","t-C1-jul-dat-obj","7"
"1428487557","t-C1-ada-nom-sbj","1"
"1428487557","filler","7"
"1428487557","t-C1-ada-dat-obj","6"
"1428487557","filler","7"
"1428487557","t-A1-pet-nom-obj","7"
"1428487557","t-A1-ada-nom-sbj","1"
"1428487557","filler","7"
"1428487557","t-A1-pet-nom-sbj","1"
"1428487557","filler","1"
"1428487557","t-C1-mar-nom-obj","7"
"1428487557","t-C2-ada-ext-sbj","1"
"1428487557","filler","7"
"1428487557","t-C2-jul-ext-obj","6"
"1428487557","t-C1-mar-nom-sbj","1"
